beta1,beta2,x_tmax,front_chord,front_camber,mach_in,loss,pressure_rise,converged
49.73436971740688,-1.4027236252211068,0.49498247001613677,0.5955763988195759,0.66940762046709,0.85,0.041854,1.402409,True
49.56028310981084,-1.0108987230042876,0.6075455516876309,0.40358072180756926,0.6382194795206911,0.825,0.054753,1.362345,True
49.56028310981084,-1.0108987230042876,0.6075455516876309,0.40358072180756926,0.6382194795206911,0.85,0.090182,1.368143,True
49.88514338571591,1.9424829609403296,0.3708561074088098,0.655513581392045,0.3778745382318595,0.8,0.059853,1.3103,True
49.613415902031086,1.0667003067968905,0.44678311113577196,0.30251683851956584,0.6565916771652276,0.85,0.189845,1.298006,True
49.500506009180754,-0.7446597224246654,0.40677109516222676,0.5309793194064555,0.6244824710855645,0.8,0.037739,1.342617,True
49.613415902031086,1.0667003067968905,0.44678311113577196,0.30251683851956584,0.6565916771652276,0.8,0.134879,1.285381,True
49.613415902031086,1.0667003067968905,0.44678311113577196,0.30251683851956584,0.6565916771652276,0.825,0.165766,1.290049,True
49.500506009180754,-0.7446597224246654,0.40677109516222676,0.5309793194064555,0.6244824710855645,0.825,0.03705,1.372465,True
49.88514338571591,1.9424829609403296,0.3708561074088098,0.655513581392045,0.3778745382318595,0.825,0.064057,1.333296,True
49.500506009180754,-0.7446597224246654,0.40677109516222676,0.5309793194064555,0.6244824710855645,0.85,0.039008,1.402315,True
49.62782940703146,-0.7878502402367535,0.6916837877720599,0.49933062603909295,0.5904818169017036,0.8,0.041677,1.340514,True
48.15997719612897,1.7060828815735172,0.6867035393126114,0.4266434529545499,0.5433834540000154,0.8,0.038709,1.32937,True
49.62782940703146,-0.7878502402367535,0.6916837877720599,0.49933062603909295,0.5904818169017036,0.85,0.044514,1.398829,True
48.15997719612897,1.7060828815735172,0.6867035393126114,0.4266434529545499,0.5433834540000154,0.825,0.038705,1.358087,True
48.15997719612897,1.7060828815735172,0.6867035393126114,0.4266434529545499,0.5433834540000154,0.85,0.040715,1.387213,True
48.96151334166916,0.7390185860112912,0.6878124347090049,0.5870856543895248,0.6857053021197885,0.8,0.040311,1.335353,True
49.62782940703146,-0.7878502402367535,0.6916837877720599,0.49933062603909295,0.5904818169017036,0.825,0.042226,1.36934,True
48.96151334166916,0.7390185860112912,0.6878124347090049,0.5870856543895248,0.6857053021197885,0.825,0.040559,1.36409,True
48.29173302433691,1.1213368620053146,0.3978958655195057,0.526912217707939,0.5211956775840239,0.8,0.039161,1.328758,True
48.96151334166916,0.7390185860112912,0.6878124347090049,0.5870856543895248,0.6857053021197885,0.85,0.042099,1.393817,True
48.29173302433691,1.1213368620053146,0.3978958655195057,0.526912217707939,0.5211956775840239,0.825,0.037165,1.358985,True
48.29173302433691,1.1213368620053146,0.3978958655195057,0.526912217707939,0.5211956775840239,0.85,0.036505,1.390041,True
48.866173708075806,0.7182076784563205,0.5091719501822002,0.6270891927712923,0.6723782848517729,0.8,0.039418,1.33458,True
48.866173708075806,0.7182076784563205,0.5091719501822002,0.6270891927712923,0.6723782848517729,0.825,0.038496,1.364159,True
48.866173708075806,0.7182076784563205,0.5091719501822002,0.6270891927712923,0.6723782848517729,0.85,0.038929,1.394666,True
48.57232775990696,-0.09056246756767794,0.5082681154730615,0.3494546010771426,0.6090462705016164,0.8,0.045322,1.33163,True
48.57232775990696,-0.09056246756767794,0.5082681154730615,0.3494546010771426,0.6090462705016164,0.825,0.053862,1.354668,True
